971	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"BULONGO"	"BULONGO"	"KIYUNGA"		"GOVT"	"HC IV"	"FUNCTIONAL"
972	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"IKUMBYA"	"BUNAFU"	"NAWANYAGO GVT"		"GOVT"	"HC II"	"FUNCTIONAL"
973	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"IKUMBYA"	"IKUMBYA"	"IKUMBYA"		"GOVT"	"HC III"	"FUNCTIONAL"
974	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"IKUMBYA"	"INULA"	"BUGAMBO"		"GOVT"	"HC II"	"FUNCTIONAL"
975	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"IKUMBYA"	"INULA"	"INNULA"		"GOVT"	"HC II"	"FUNCTIONAL"
976	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"IKUMBYA"	"NAWAKA"	"NANTAMALI"		"GOVT"	"HC II"	"FUNCTIONAL"
977	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"IRONGO"	"IRONGO"	"IRONGO"		"GOVT"	"HC III"	"FUNCTIONAL"
978	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"IRONGO"	"KALYOWA"	"KALYOWA"		"GOVT"	"HC II"	"FUNCTIONAL"
979	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"IRONGO"	"KYANVUMA"	"KAKO DOMICILIARY"		"PHP"	"HC II"	"FUNCTIONAL"
980	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"IRONGO"	"KYANVUMA"	"KIWALAZI"		"GOVT"	"HC II"	"FUNCTIONAL"
981	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"IRONGO"	"NAWANYAGO"	"NAWANYAGO NGO"		"NGO"	"HC II"	"FUNCTIONAL"
982	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"NAWAMPITI"	"BUYOLA"	"IKONIA"		"GOVT"	"HC III"	"FUNCTIONAL"
983	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"NAWAMPITI"	"NAKISWIGA"	"NAKISWIGA"		"GOVT"	"HC II"	"FUNCTIONAL"
984	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"NAWAMPITI"	"NAWAMPITI"	"NAWAMPITI"		"GOVT"	"HC II"	"FUNCTIONAL"
985	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"WAIBUGA"	"BUSIIRO"	"BUSIIRO"		"GOVT"	"HC II"	"FUNCTIONAL"
986	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"WAIBUGA"	"BUTIMBWA"	"WAIBUGA"		"GOVT"	"HC II"	"RENTED PREMISE"
987	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"WAIBUGA"	"LWAKI"	"LWAKI"		"GOVT"	"HC II"	"FUNCTIONAL"
988	"IGANGA"	"Iganga"	"Luuka"	"LUUKA"	"LUUKA"	"WAIBUGA"	"WALIBO"	"MAWUNDO"		"NGO"	"HC II"	"FUNCTIONAL"
989	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"ENDINZI"	"BUSHEKA"	"BUSHEKA"		"GOVT"	"HC II"	"FUNCTIONAL"
990	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"ENDINZI"	"KIKOBA"	"ENDIIZI"		"GOVT"	"HC III"	"FUNCTIONAL"
991	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"ISINGIRO Town council"	"KYABISHAHO"	"RWEKUBO"		"GOVT"	"HC IV"	"FUNCTIONAL"
992	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"ISINGIRO Town council"	"KYAMPANGO"	"RUGAAGA"		"GOVT"	"HC III"	"FUNCTIONAL"
993	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"KASHUMBA"	"KASHUMBA"	"BUHUNGIRO"		"NGO"	"HC II"	"FUNCTIONAL"
994	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"KASHUMBA"	"KASHUMBA"	"KASHUMBA"		"GOVT"	"HC III"	"FUNCTIONAL"
995	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"KASHUMBA"	"KASHUMBA"	"NAKIVALE"		"GOVT/UNHCR"	"HC III"	"FUNCTIONAL"
996	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"KASHUMBA"	"MUREMA"	"MUREMA"		"GOVT"	"HC II"	"FUNCTIONAL"
997	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"MBAARE "	"NYAMARUNGI"	"NYAMARUNGI"		"GOVT"	"HC II"	"FUNCTIONAL"
998	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"MBAARE "	"RUTEETE"	"MBAARE"		"GOVT"	"HC III"	"FUNCTIONAL"
999	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"NGARAMA"	"KAGAAGA"	"KAGAAGA"		"GOVT"	"HC II"	"FUNCTIONAL"
1000	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"NGARAMA"	"KAKAMBA"	"KAKAMBA"		"GOVT"	"HC II"	"FUNCTIONAL"
1001	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"NGARAMA"	"NGARAMA"	"NGARAMA"		"GOVT"	"HC III"	"FUNCTIONAL"
1002	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"RUGAAGA"	"KYARUBAMBURA"	"BIRUNDUMA"		"GOVT"	"HC II "	"FUNCTIONAL"
1003	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"RUGAAGA"	"KYARUBAMBURA"	"RUBONDO"		"GOVT/UNHCR"	"HC II "	"FUNCTIONAL"
1004	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"RUSHASHA"	"RUSHASHA"	"RUSHASHA"		"GOVT"	"HC II "	"FUNCTIONAL"
1005	"ISINGIRO"	" ISINGIRO "	"ISINGIRO"	"BUKANGA"	"BUKANGA"	"RUSHASHA"	"RWANTAAHA"	"RWANTAAHA"		"GOVT"	"HC II"	"FUNCTIONAL"
1006	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"BIRERE"	"KAHENDA"	"KAHENDA"		"GOVT"	"HC II"	"FUNCTIONAL"
1007	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"BIRERE"	"KASANA"	"KASANA"		"GOVT"	"HC II"	"FUNCTIONAL"
1008	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"BIRERE"	"KIKOKWA"	"BIRERE"		"NGO"	"HC III"	"FUNCTIONAL"
1009	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"BIRERE"	"KIKOKWA"	"KIKOKWA"		"GOVT"	"HC III"	"FUNCTIONAL"
1010	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"ISINGIRO Town council"	"KAHARO"	"ISIBUKA NURSING HOME"		"NGO"	"HC III"	"FUNCTIONAL"
1011	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"ISINGIRO Town council"	"KAHARO"	"KYEIRUMBA"		"GOVT"	"HC II"	"FUNCTIONAL"
1012	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"ISINGIRO Town council"	"KAMURI"	"KAMURI"		"GOVT"	"HC II"	"FUNCTIONAL"
1013	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"ISINGIRO Town council"	"KAMURI"	"KYABIRUKWA"		"NGO"	"HC III"	"FUNCTIONAL"
1014	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"ISINGIRO Town council"	"MABONA"	"MABONA"		"GOVT"	"HC III"	"FUNCTIONAL"
1015	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"KABINGO"	"KAGARAMA"	"KYABINUNGA"		"GOVT"	"HC II"	"FUNCTIONAL"
1016	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"KABINGO"	"KATEMBE"	"KATEMBE"		"GOVT"	"HC II"	"FUNCTIONAL"
1017	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"KABINGO"	"KYARUGAAJU"	"KYARUGAJU"		"GOVT"	"HC II"	"FUNCTIONAL"
1018	"ISINGIRO"	"ISINGIRO"	"ISINGIRO"	"ISINGIRO"	"ISINGIRO NORTH"	"KABINGO"	"UNKNOWN"	"CLINIC AFRICA MEDICAL CENTRE"			"CLINIC"	"FUNCTIONAL"
1019	"ISINGIRO"	"ISINGIRO"	"ISINGIRO"	"ISINGIRO"	"ISINGIRO NORTH"	"KABINGO"	"UNKNOWN"	"EYEITU MEDICAL CENTRE"			"CLINIC"	"FUNCTIONAL"
1020	"ISINGIRO"	"ISINGIRO"	"ISINGIRO"	"ISINGIRO"	"ISINGIRO NORTH"	"KABINGO"	"UNKNOWN"	"MATSIKO CLINIC"			"CLINIC"	"FUNCTIONAL"
1021	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"KABUYANDA"	"KABUGU"	"KABUGU"		"GOVT"	"HC II"	"FUNCTIONAL"
1022	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"MASHA"	"NYAMITSINDO"	"NYAMITSINDO"		"GOVT"	"HC II"	"FUNCTIONAL"
1023	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"MASHA"	"NYARUBUNGO"	"NYARUBUNGO"		"GOVT"	"HC III"	"FUNCTIONAL"
1024	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"MASHA"	"RWETANGO"	"RWETANGO"		"GOVT"	"HC II"	"FUNCTIONAL"
1025	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"NYAMUYANJA"	"KATANOGA"	"KATANOGA"		"GOVT"	"HC II"	"FUNCTIONAL"
1026	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"NYAMUYANJA"	"KISHURO"	"KAKOMA"		"NGO"	"HC III"	"FUNCTIONAL"
1027	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO NORTH"	"NYAMUYANJA"	"NYAMUYANJA"	"NYAMUYANJA"		"GOVT"	"HC IV"	"FUNCTIONAL"
1028	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KABUYANDA"	"KANYWAMAIZI"	"KANYWAMAIZI"		"GOVT"	"HC II"	"FUNCTIONAL"
1029	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KABUYANDA"	"KARAMA"	"KARAMA"		"GOVT"	"HC II"	"FUNCTIONAL"
1030	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KABUYANDA"	"KISYORO"	"KABUYANDA"		"GOVT"	"HC IV"	"FUNCTIONAL"
1031	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KABUYANDA"	"KISYORO"	"KABUYANDA  CATHOLIC"		"NGO"	"HC II"	"FUNCTIONAL"
1032	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KABUYANDA"	"KISYORO"	"ST. LUKE KISYORO"		"NGO"	"HC II"	"FUNCTIONAL"
1033	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KABUYANDA"	"KYAMUSONI"	"KYAMUSONI"		"GOVT"	"HC II"	"FUNCTIONAL"
1034	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KABUYANDA"	"RWAKAKWENDA"	"RWAKAKWENDA"		"GOVT"	"HC II"	"FUNCTIONAL"
1035	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KIKAGATI"	"KAJAHO"	"NSHUNGYEZI"		"GOVT"	"HC III"	"FUNCTIONAL"
1036	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KIKAGATI"	"KAMUBEIZI"	"KAMUBEIZI"		"GOVT"	"HC II"	"FUNCTIONAL"
1037	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KIKAGATI"	"KYEZIMBIRE"	"KYEZIMBIRE"		"GOVT"	"HC II"	"FUNCTIONAL"
1038	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KIKAGATI"	"NTUNDU"	"KIKAGATE"		"GOVT"	"HC III"	"FUNCTIONAL"
1039	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KIKAGATI"	"RUYANGA"	"RUYANGA"		"GOVT"	"HC II"	"FUNCTIONAL"
1040	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"KIKAGATI"	"RWAMWIJUKA"	"RWAMWIJUKA"		"GOVT"	"HC II"	"FUNCTIONAL"
1041	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"NYAKITUNDA"	"BUGONGI"	"NYAKITUNDA"		"GOVT"	"HC III"	"FUNCTIONAL"
1042	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"NYAKITUNDA"	"KAMUBEIZI"	"KAAROKARUNGI"		"GOVT"	"HC II"	"FUNCTIONAL"
1043	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"NYAKITUNDA"	"KIHIIHI"	"KIHIIHI"		"GOVT"	"HC II"	"FUNCTIONAL"
1044	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"NYAKITUNDA"	"NTUNGU"	"NTUNGU"		"GOVT"	"HC II"	"FUNCTIONAL"
1045	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"NYAKITUNDA"	"RUHIIRA"	"RUHIIRA"		"GOVT"	"HC III"	"FUNCTIONAL"
1046	"ISINGIRO"	" ISINGIRO "	" ISINGIRO "	"ISINGIRO"	"ISINGIRO SOUTH"	"RUBOROGOTA"	"RUBOROGOTA"	"RUBOROGOTA"		"GOVT"	"HC II"	"FUNCTIONAL"
1047	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Busedde"	"BUGOBYA"	"BUGOBYA MATERNITY HOME"		"PHP"	"HC III"	"FUNCTIONAL"
1048	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Busedde"	"BUGOBYA"	"BUSEDDE"		"GOVT"	"HC III"	"FUNCTIONAL"
1049	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Busedde"	"BUYOBYA"	"NAMASIGA CLINIC"		"PHP"	"CLINIC"	"FUNCTIONAL"
1050	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Busedde"	"ITAKAIBOLU"	"MPAMBWA"		"GOVT"	"HC III"	"FUNCTIONAL"
1051	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Busedde"	"KISASI"	"KISASI"		"GOVT"	"HC II"	"FUNCTIONAL"
1052	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Busedde"	"KISASI"	"NAMAGANAGA CLINIC"		"PHP"	"CLINIC"	"FUNCTIONAL"
1053	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Busedde"	"NABITAMBALA"	"BWIDHABWANGU"		"NGO"	"HC II"	"FUNCTIONAL"
1054	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Busedde"	"NABITAMBALA"	"NABITAMBALA"		"GOVT"	"HC II"	"RENTED PREMISE"
1055	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Busedde"	"NALINAIBI"	"NALINAIBI"		"GOVT"	"HC II"	"FUNCTIONAL"
1056	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"KAKIRA TOWN COUNCIL"	"KAKIRA T. C."	"KAKIRA WORKER'S"		"PHP"	"HOSPITAL"	"FUNCTIONAL"
1057	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"KAKIRA TOWN COUNCIL"	"KARANGO"	"KARONGO CHIRO"		"PHP"	"HC II"	"FUNCTIONAL"
1058	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"KAKIRA TOWN COUNCIL"	"KARONGO"	"CHIKO"		"PHP"	"HC II"	"FUNCTIONAL"
1059	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"KAKIRA TOWN COUNCIL"	"KARONGO"	"KABEMBE"		"GOVT"	"HC II"	"FUNCTIONAL"
1060	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"KAKIRA TOWN COUNCIL"	"KARONGO"	"KARONGO"		"PHP"	"HC II"	"FUNCTIONAL"
1061	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"KAKIRA TOWN COUNCIL"	"MAWOITO T. C."	"KAKIRA"		"GOVT"	"HC III"	"FUNCTIONAL"
1062	"JINJA"	"JINJA"	"JINJA"	"BUTEMBE"	"BUTEMBE"	"KAKIRA TOWN COUNCIL"	"UNKNOWN"	"KAKIRA JCRC CENTRE"			"CLINIC"	"FUNCTIONAL"
1063	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"KAKIRA TOWN COUNCIL"	"WAIRAKA"	"WAIRAKA"		"GOVT"	"HC II"	"FUNCTIONAL"
1064	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"KAKIRA TOWN COUNCIL"	"WAIRAKA"	"WAIRAKA CLINIC"		"PHP"	"CLINIC"	"FUNCTIONAL"
1065	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"BUGEMBE"	"BUGEMBE"		"GOVT"	"HC IV"	"FUNCTIONAL"
1066	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"BUGEMBE"	"BUGEMBE PEOPLE'S CLINIC"		"PHP"	"CLINIC"	"FUNCTIONAL"
1067	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"BUGEMBE"	"PLISCO MEDICAL CENTRE"		"PHP"	"HC II"	"FUNCTIONAL"
1068	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"BUWEKULA"	"WAKITAKA"		"GOVT"	"HC III"	"FUNCTIONAL"
1069	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"BUWENDA T. C."	"BUWENDA"		"GOVT"	"HC II"	"FUNCTIONAL"
1070	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"MAFUBIRA"	"MAFUBIRA HEALTH CENTRE"		"PHP"	"HC II"	"FUNCTIONAL"
1071	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"MAFUBIRA "	"MAFUBIRA"		"GOVT"	"HC II"	"FUNCTIONAL"
1072	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"NAMULESA"	"AROMA HEALTH CENTRE NAMULESA"		"NGO"	"HC III"	"FUNCTIONAL"
1073	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"NAMULESA"	"LWANDA"		"GOVT"	"HC II"	"FUNCTIONAL"
1074	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"NAMULESA"	"NAMULESA MATERNITY CENTRE"		"PHP"	"HC III"	"FUNCTIONAL"
1075	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"NAMULESA"	"NAMULESA PARENT'S CLINIC"		"PHP"	"CLINIC"	"FUNCTIONAL"
1076	"JINJA"	"JINJA"	"JINJA"	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"UNKNOWN"	"BMT SASIRA CLINIC"			"CLINIC"	"FUNCTIONAL"
1077	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"UNKNOWN"	"DAG CLINIC"		"PHP"	"CLINIC"	"FUNCTIONAL"
1078	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"WANYANGE"	"MUSIMA"		"GOVT"	"HC II"	"FUNCTIONAL"
1079	"JINJA"	" JINJA "	" JINJA "	"BUTEMBE"	"BUTEMBE"	"Mafubira"	"WANYANGE"	"ST. BENEDICT'S"		"NGO"	"HC II"	"FUNCTIONAL"
1080	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL EAST"	"Walukuba/Masese Division"	"WALUKUBA EAST"	"KISIMA"		"GOVT"	"HC II"	"RENTED PREMISE"
1081	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL EAST"	"Walukuba/Masese Division"	"WALUKUBA WEST"	"KIRINYA"		"GOVT"	"HC II"	"FUNCTIONAL"
1082	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL WEST"	"Mpumudde/Kimaka Division"	"KIMAKA"	"KIMAKA"		"GOVT"	"HC II"	"FUNCTIONAL"
1083	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL WEST"	"Mpumudde/Kimaka Division"	"KIMAKA"	"MVULE CRESCENT"		"NGO"	"HC III"	"FUNCTIONAL"
1084	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL WEST"	"Mpumudde/Kimaka Division"	"MAGWA"	"GADAFFI  BARRACKS"		"GOVT"	"HC II"	"FUNCTIONAL"
1085	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL WEST"	"Mpumudde/Kimaka Division"	"MPUMUDDE  LUBAGA"	"LUBAGA"		"GOVT"	"HC II"	"FUNCTIONAL"
1086	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL WEST"	"Mpumudde/Kimaka Division"	"MPUMUDDE  LUBAGA"	"MPUMUDDE"		"GOVT"	"HC IV"	"FUNCTIONAL"
1087	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL WEST"	"Mpumudde/Kimaka Division"	"NAKUJENYA"	"RANA MEDICAL CENTRE"		"PHP"	"HC II"	"FUNCTIONAL"
1088	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL WEST"	"Mpumudde/Kimaka Division"	"NALUFENYA"	"JINJA  "		"GOVT"	"REGIONAL REF HOSPITAL"	"FUNCTIONAL"
1089	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL WEST"	"Mpumudde/Kimaka Division"	"NALUJENGA"	"CRESCENT MEDICAL CENTRE"	9	"NGO"	"HC III"	"FUNCTIONAL"
1090	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL WEST"	"Mpumudde/Kimaka Division"	"NALUJENGA"	"JINJA MEDICAL CLINIC ANNEX"		"PHP"	"CLINIC"	"FUNCTIONAL"
1091	"JINJA"	"JINJA"	"JINJA"	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL WEST"	"Mpumudde/Kimaka Division"	"UNKNOWN"	"JINJA POLICE CLINIC"			"CLINIC"	"FUNCTIONAL"
1092	"JINJA"	"JINJA"	"JINJA"	"JINJA MUNICIPALITY"	"JINJA MUNICIPAL WEST"	"Mpumudde/Kimaka Division"	"UNKNOWN"	"TASO JINJA"			"CLINIC"	"FUNCTIONAL"
1093	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPALITY EAST"	"JINJA CENTRAL DIVISION"	"JINJA CENTRAL EAST"	"BUNAWONA GEN CLINIC"		"PHP"	"CLINIC"	"FUNCTIONAL"
1094	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPALITY EAST"	"JINJA CENTRAL DIVISION"	"JINJA CENTRAL EAST"	"CHRISTA MEDICAL CLINIC"		"PHP"	"CLINIC"	"FUNCTIONAL"
1095	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPALITY EAST"	"JINJA CENTRAL DIVISION"	"JINJA CENTRAL EAST"	"IGANGA ROAD HEALTH CLINIC"		"PHP"	"CLINIC"	"FUNCTIONAL"
1096	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPALITY EAST"	"JINJA CENTRAL DIVISION"	"JINJA CENTRAL EAST"	"INTERNATIONAL MEDICAL CENTRE"		"PHP"	"CLINIC"	"FUNCTIONAL"
1097	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPALITY EAST"	"JINJA CENTRAL DIVISION"	"JINJA CENTRAL EAST"	"JINJA CLINIC CENTRAL"		"PHP"	"CLINIC"	"FUNCTIONAL"
1098	"JINJA"	" JINJA "	" JINJA "	"JINJA MUNICIPALITY"	"JINJA MUNICIPALITY EAST"	"JINJA CENTRAL DIVISION"	"JINJA CENTRAL EAST"	"JINJA CONSTITIONAL CLINIC"		"PHP"	"CLINIC"	"FUNCTIONAL"
